Transaction_ID,Customer_ID,Customer_Name,Product_Category,Product_Name,Unit_Price,Quantity,Total_Amount,Payment_Method,City,Transaction_Date,loaded_at
12880,CUST-5787,Robert Garcia,Beauty,Lipstick,213.2,7.0,1492.3999999999999,Credit Card,Phoenix,2024-06-30,2026-02-11 11:45:41
14779,CUST-1883,Thomas Taylor,Beauty,Cream,484.9,9.0,4364.099999999999,PayPal,Dallas,2024-07-21,2026-02-11 11:45:41
6643,CUST-5721,Elizabeth Brown,Clothing,Dress,499.65,6.0,2997.8999999999996,Cash,Chicago,2024-06-23,2026-02-11 11:45:41
10184,CUST-4957,James Martin,Home,Chair,382.2,1.0,382.2,Cash,Los Angeles,2023-01-25,2026-02-11 11:45:41
12732,CUST-7486,Richard Garcia,Home,Chair,333.93,2.0,667.86,Credit Card,Phoenix,2023-09-23,2026-02-11 11:45:41
4599,CUST-2402,Mary Johnson,Electronics,Tablet,411.27,2.0,822.54,PayPal,San Jose,2023-11-08,2026-02-11 11:45:41
14245,CUST-1041,Jessica Smith,Clothing,Jeans,494.47,1.0,494.47,Unknown,Los Angeles,2023-06-09,2026-02-11 11:45:41
10149,CUST-3615,Karen Garcia,Beauty,Cream,859.37,4.0,3437.48,Debit Card,New York,2024-11-27,2026-02-11 11:45:41
3274,CUST-7186,Richard Jones,Clothing,Jacket,540.3,8.0,4322.4,Cash,Dallas,2024-02-15,2026-02-11 11:45:41
13062,CUST-5216,Joseph Jackson,Sports,Yoga Mat,295.34,5.0,1476.6999999999998,Credit Card,San Jose,2024-05-21,2026-02-11 11:45:41
2861,CUST-5082,James Taylor,Clothing,Sneakers,868.1,9.0,7812.900000000001,Cash,San Diego,2023-04-19,2026-02-11 11:45:41
9130,CUST-5579,Thomas Martin,Electronics,Headphones,494.47,5.0,2472.3500000000004,Credit Card,Philadelphia,2023-03-27,2026-02-11 11:45:41
12643,CUST-1766,Patricia Thomas,Home,Table,766.36,3.0,2299.08,PayPal,Dallas,2023-06-25,2026-02-11 11:45:41
5126,CUST-5498,Linda Gonzalez,Home,Product Unknown,614.26,7.0,4299.82,Credit Card,Houston,2023-09-18,2026-02-11 11:45:41
10329,CUST-6418,Charles Jones,Clothing,T-Shirt,496.44,7.0,3475.08,PayPal,San Diego,2024-07-05,2026-02-11 11:45:41
11376,CUST-3941,Susan Davis,Clothing,Jeans,455.62,3.0,1366.8600000000001,Debit Card,Dallas,2024-07-26,2026-02-11 11:45:41
2981,CUST-3495,Karen Hernandez,Electronics,Monitor,443.28,4.0,1773.12,PayPal,Houston,2024-02-25,2026-02-11 11:45:41
14799,CUST-5661,Charles Garcia,Beauty,Shampoo,412.34,4.0,1649.36,PayPal,Philadelphia,2024-09-17,2026-02-11 11:45:41
6560,CUST-9499,Barbara Moore,Electronics,Headphones,955.62,6.0,5733.72,Credit Card,Chicago,2024-01-18,2026-02-11 11:45:41
13613,CUST-8295,David Johnson,Sports,Bike,332.81,6.0,1996.8600000000001,PayPal,Chicago,2024-08-31,2026-02-11 11:45:41
6179,CUST-4239,James Garcia,Home,Table,205.71,1.0,205.71,Credit Card,Philadelphia,2023-09-13,2026-02-11 11:45:41
8107,CUST-1106,Barbara Williams,Sports,Bike,206.56,9.0,1859.04,Debit Card,Houston,2023-06-28,2026-02-11 11:45:41
3220,CUST-1389,Elizabeth Anderson,Home,Sofa,735.08,2.0,1470.16,PayPal,Los Angeles,2024-02-28,2026-02-11 11:45:41
1492,CUST-1261,Jessica Taylor,Home,Rug,379.52,4.0,1518.08,Unknown,Los Angeles,2023-05-25,2026-02-11 11:45:41
8646,CUST-7317,Charles Martinez,Sports,Football,454.66,8.0,3637.28,Unknown,Chicago,2023-09-05,2026-02-11 11:45:41
12798,CUST-8517,John Thomas,Beauty,Product Unknown,486.24,4.0,1944.96,Debit Card,Dallas,2024-12-30,2026-02-11 11:45:41
3353,CUST-8569,Robert Thomas,Sports,Dumbbells,908.76,9.0,8178.84,Credit Card,San Diego,2023-03-14,2026-02-11 11:45:41
10659,CUST-4053,Elizabeth Brown,Beauty,Perfume,494.47,5.0,2472.3500000000004,PayPal,Phoenix,2024-12-30,2026-02-11 11:45:41
1352,CUST-7061,James Miller,Clothing,Jacket,582.89,7.0,4080.23,Credit Card,Philadelphia,2024-02-08,2026-02-11 11:45:41
10424,CUST-8973,Susan Garcia,Beauty,Perfume,494.47,9.0,4450.2300000000005,PayPal,San Antonio,2024-10-27,2026-02-11 11:45:41
5483,CUST-6092,Barbara Williams,Home,Sofa,451.86,3.0,1355.58,Cash,San Antonio,2024-08-30,2026-02-11 11:45:41
14833,CUST-5778,Jennifer Martin,Electronics,Headphones,812.3,1.0,812.3,PayPal,Los Angeles,2024-07-17,2026-02-11 11:45:41
1895,CUST-8672,Jennifer Martinez,Clothing,Jacket,559.53,1.0,559.53,PayPal,Dallas,2023-06-17,2026-02-11 11:45:41
7669,CUST-2531,James Thomas,Clothing,Sneakers,494.47,5.0,2472.3500000000004,Cash,New York,2024-08-11,2026-02-11 11:45:41
11283,CUST-6939,Mary Gonzalez,Beauty,Cream,966.13,2.0,1932.26,PayPal,Phoenix,2024-08-19,2026-02-11 11:45:41
1854,CUST-8712,James Rodriguez,Clothing,Product Unknown,848.05,1.0,848.05,Credit Card,San Diego,2024-04-25,2026-02-11 11:45:41
2921,CUST-4644,Michael Hernandez,Beauty,Lipstick,332.04,4.0,1328.16,Cash,Dallas,2023-02-07,2026-02-11 11:45:41
3318,CUST-4563,Karen Williams,Electronics,Laptop,494.47,2.0,988.94,PayPal,San Antonio,2024-03-16,2026-02-11 11:45:41
3579,CUST-1907,John Smith,Electronics,Tablet,744.23,6.0,4465.38,Debit Card,Chicago,2024-03-22,2026-02-11 11:45:41
244,CUST-2237,James Martinez,Sports,Dumbbells,376.46,9.0,3388.14,PayPal,New York,2024-03-25,2026-02-11 11:45:41
12606,CUST-5047,Sarah Martinez,Beauty,Cream,456.65,9.0,4109.849999999999,Unknown,Philadelphia,2024-06-26,2026-02-11 11:45:41
6840,CUST-3514,Michael Garcia,Home,Rug,968.34,1.0,968.34,PayPal,Philadelphia,2023-02-07,2026-02-11 11:45:41
3434,CUST-2713,Elizabeth Gonzalez,Beauty,Shampoo,447.87,2.0,895.74,Unknown,San Jose,2023-05-02,2026-02-11 11:45:41
13118,CUST-1494,Karen Rodriguez,Electronics,Headphones,547.02,6.0,3282.12,Cash,San Antonio,2024-08-29,2026-02-11 11:45:41
6920,CUST-7568,Sarah Gonzalez,Clothing,Jacket,417.83,3.0,1253.49,Credit Card,Phoenix,2023-07-25,2026-02-11 11:45:41
2011,CUST-6833,Karen Martinez,Sports,Bike,494.47,2.0,988.94,PayPal,San Antonio,2023-02-13,2026-02-11 11:45:41
6548,CUST-1735,Susan Davis,Clothing,Jeans,507.76,4.0,2031.04,Debit Card,Chicago,2024-10-26,2026-02-11 11:45:41
11295,CUST-6422,William Taylor,Clothing,Sneakers,494.47,7.0,3461.29,Credit Card,Dallas,2024-04-12,2026-02-11 11:45:41
11817,CUST-1806,Mary Jackson,Home,Table,574.01,2.0,1148.02,PayPal,Houston,2023-08-10,2026-02-11 11:45:41
374,CUST-8105,James Williams,Sports,Yoga Mat,686.18,2.0,1372.36,Unknown,San Antonio,2023-06-07,2026-02-11 11:45:41
6552,CUST-9116,Karen Hernandez,Sports,Tennis Racket,526.61,5.0,2633.05,Credit Card,San Antonio,2024-03-13,2026-02-11 11:45:41
10676,CUST-1206,Patricia Williams,Electronics,Tablet,774.09,8.0,6192.72,Cash,Philadelphia,2024-12-21,2026-02-11 11:45:41
266,CUST-5166,Linda Garcia,Electronics,Product Unknown,743.36,7.0,5203.52,Cash,Dallas,2024-12-17,2026-02-11 11:45:41
1591,CUST-9084,Jennifer Johnson,Home,Table,695.51,3.0,2086.5299999999997,PayPal,San Antonio,2023-04-19,2026-02-11 11:45:41
12538,CUST-8603,Richard Jackson,Clothing,Jacket,723.92,2.0,1447.84,Cash,Philadelphia,2023-08-19,2026-02-11 11:45:41
4063,CUST-1938,Susan Garcia,Sports,Product Unknown,767.71,2.0,1535.42,Debit Card,Los Angeles,2024-04-18,2026-02-11 11:45:41
2891,CUST-6322,Thomas Johnson,Beauty,Product Unknown,338.87,1.0,338.87,Debit Card,Dallas,2023-05-10,2026-02-11 11:45:41
11315,CUST-1864,Karen Rodriguez,Electronics,Laptop,945.39,4.0,3781.56,Unknown,San Antonio,2023-06-30,2026-02-11 11:45:41
11191,CUST-8709,Susan Williams,Sports,Bike,611.55,4.0,2446.2,Debit Card,San Jose,2024-12-12,2026-02-11 11:45:41
12849,CUST-6049,Susan Rodriguez,Electronics,Tablet,93.06,4.0,372.24,PayPal,Houston,2024-10-30,2026-02-11 11:45:41
4430,CUST-3828,Mary Thomas,Clothing,Dress,799.54,3.0,2398.62,Debit Card,San Diego,2024-04-20,2026-02-11 11:45:41
998,CUST-2168,David Jackson,Clothing,Sneakers,145.45,8.0,1163.6,Credit Card,Chicago,2024-12-11,2026-02-11 11:45:41
1015,CUST-2301,David Lopez,Sports,Dumbbells,708.52,8.0,5668.16,PayPal,Philadelphia,2024-11-05,2026-02-11 11:45:41
3313,CUST-8067,Charles Thomas,Sports,Tennis Racket,711.68,3.0,2135.04,Credit Card,Houston,2024-10-25,2026-02-11 11:45:41
7475,CUST-6364,Susan Rodriguez,Home,Sofa,404.27,9.0,3638.43,Unknown,Houston,2023-04-18,2026-02-11 11:45:41
7092,CUST-2942,Jennifer Lopez,Electronics,Smartphone,923.99,1.0,923.99,Debit Card,Dallas,2024-09-20,2026-02-11 11:45:41
12529,CUST-4195,John Gonzalez,Clothing,Dress,619.94,8.0,4959.52,Cash,New York,2023-01-07,2026-02-11 11:45:41
10700,CUST-8656,Joseph Brown,Beauty,Perfume,377.0,1.0,377.0,Credit Card,Phoenix,2024-04-08,2026-02-11 11:45:41
428,CUST-1413,James Wilson,Clothing,Sneakers,888.83,2.0,1777.66,Debit Card,Philadelphia,2023-11-05,2026-02-11 11:45:41
14400,CUST-6848,Karen Martin,Clothing,T-Shirt,61.53,2.0,123.06,Unknown,Phoenix,2023-03-20,2026-02-11 11:45:41
6165,CUST-1170,Karen Gonzalez,Beauty,Perfume,494.47,2.0,988.94,Cash,Dallas,2024-01-28,2026-02-11 11:45:41
11313,CUST-9132,Barbara Brown,Home,Lamp,470.22,4.0,1880.88,Cash,San Jose,2023-07-22,2026-02-11 11:45:41
3149,CUST-8877,Sarah Smith,Beauty,Cream,789.51,8.0,6316.08,Credit Card,Chicago,2024-01-17,2026-02-11 11:45:41
1707,CUST-3068,Linda Anderson,Electronics,Smartphone,644.42,6.0,3866.5199999999995,Cash,Houston,2024-12-06,2026-02-11 11:45:41
3612,CUST-5272,Barbara Lopez,Clothing,T-Shirt,151.57,3.0,454.71,Debit Card,San Diego,2024-09-24,2026-02-11 11:45:41
14558,CUST-8049,Charles Brown,Sports,Football,537.99,6.0,3227.94,Credit Card,San Diego,2023-06-15,2026-02-11 11:45:41
2313,CUST-2637,Sarah Smith,Beauty,Lipstick,498.61,1.0,498.61,Cash,San Diego,2024-06-21,2026-02-11 11:45:41
10418,CUST-4029,Thomas Jackson,Sports,Football,91.41,8.0,731.28,Cash,San Jose,2023-03-03,2026-02-11 11:45:41
14655,CUST-2239,Patricia Wilson,Sports,Dumbbells,494.47,8.0,3955.76,Credit Card,Phoenix,2023-06-07,2026-02-11 11:45:41
8877,CUST-4769,John Davis,Sports,Yoga Mat,103.94,6.0,623.64,Debit Card,Chicago,2023-09-02,2026-02-11 11:45:41
2269,CUST-3319,John Garcia,Electronics,Smartphone,245.06,7.0,1715.42,Unknown,San Jose,2023-03-16,2026-02-11 11:45:41
573,CUST-4985,Mary Jackson,Home,Lamp,402.58,3.0,1207.74,Credit Card,Philadelphia,2023-05-02,2026-02-11 11:45:41
13671,CUST-5907,Robert Martinez,Clothing,Jacket,172.4,6.0,1034.4,Credit Card,New York,2024-08-30,2026-02-11 11:45:41
6161,CUST-1083,Thomas Rodriguez,Clothing,Dress,163.24,6.0,979.44,PayPal,Dallas,2024-04-13,2026-02-11 11:45:41
296,CUST-7686,Richard Thomas,Electronics,Product Unknown,527.02,2.0,1054.04,PayPal,San Diego,2024-06-08,2026-02-11 11:45:41
4258,CUST-4573,Robert Garcia,Clothing,Dress,457.22,3.0,1371.66,Debit Card,Chicago,2023-12-26,2026-02-11 11:45:41
1598,CUST-7780,Linda Taylor,Home,Sofa,88.63,2.0,177.26,Cash,Chicago,2023-11-11,2026-02-11 11:45:41
12326,CUST-3012,Susan Smith,Beauty,Cream,792.17,1.0,792.17,PayPal,San Antonio,2024-03-15,2026-02-11 11:45:41
9937,CUST-1137,Linda Hernandez,Home,Sofa,494.47,9.0,4450.2300000000005,Unknown,Phoenix,2024-08-04,2026-02-11 11:45:41
5373,CUST-3603,John Moore,Electronics,Headphones,437.49,7.0,3062.4300000000003,Credit Card,Los Angeles,2024-06-20,2026-02-11 11:45:41
6910,CUST-4530,William Wilson,Beauty,Lipstick,494.47,1.0,494.47,Debit Card,Dallas,2024-04-13,2026-02-11 11:45:41
3712,CUST-9670,Susan Rodriguez,Beauty,Mascara,718.89,1.0,718.89,Cash,San Diego,2023-10-07,2026-02-11 11:45:41
8893,CUST-2436,Barbara Gonzalez,Sports,Tennis Racket,980.67,5.0,4903.349999999999,Credit Card,Phoenix,2024-05-04,2026-02-11 11:45:41
8602,CUST-2804,David Martinez,Clothing,Sneakers,717.01,1.0,717.01,Debit Card,Phoenix,2023-10-08,2026-02-11 11:45:41
6648,CUST-3024,Jennifer Jones,Clothing,T-Shirt,897.29,9.0,8075.61,Debit Card,San Antonio,2023-09-15,2026-02-11 11:45:41
12595,CUST-6367,Jennifer Davis,Electronics,Laptop,84.57,6.0,507.41999999999996,Unknown,New York,2023-10-26,2026-02-11 11:45:41
5630,CUST-4173,Joseph Jones,Clothing,Jeans,100.44,3.0,301.32,PayPal,Phoenix,2023-12-04,2026-02-11 11:45:41
2228,CUST-3141,Robert Jones,Clothing,Dress,602.37,6.0,3614.2200000000003,Credit Card,Chicago,2023-05-01,2026-02-11 11:45:41
7501,CUST-9617,Mary Hernandez,Clothing,Jacket,547.45,7.0,3832.1500000000005,PayPal,Chicago,2024-11-17,2026-02-11 11:45:41
12544,CUST-4995,James Moore,Home,Lamp,225.55,3.0,676.6500000000001,Cash,Philadelphia,2024-11-13,2026-02-11 11:45:41
11937,CUST-7713,William Rodriguez,Electronics,Tablet,794.3,8.0,6354.4,Credit Card,Chicago,2023-06-16,2026-02-11 11:45:41
14099,CUST-4312,Elizabeth Anderson,Clothing,Sneakers,691.98,9.0,6227.82,Cash,San Antonio,2024-08-23,2026-02-11 11:45:41
14041,CUST-3585,Patricia Rodriguez,Home,Table,35.72,9.0,321.48,Cash,Chicago,2023-12-22,2026-02-11 11:45:41
550,CUST-3928,James Gonzalez,Beauty,Lipstick,494.47,1.0,494.47,Cash,San Antonio,2023-03-01,2026-02-11 11:45:41
9009,CUST-9193,Joseph Wilson,Home,Lamp,503.15,9.0,4528.349999999999,Cash,Los Angeles,2023-09-04,2026-02-11 11:45:41
14870,CUST-8614,Richard Jones,Home,Rug,425.71,1.0,425.71,Cash,New York,2023-09-27,2026-02-11 11:45:41
1652,CUST-3599,John Martinez,Sports,Yoga Mat,310.1,1.0,310.1,Cash,Philadelphia,2024-10-05,2026-02-11 11:45:41
8006,CUST-6566,Linda Miller,Sports,Product Unknown,370.09,1.0,370.09,Credit Card,Chicago,2023-02-19,2026-02-11 11:45:41
14530,CUST-6119,David Gonzalez,Beauty,Cream,457.62,7.0,3203.34,Debit Card,San Antonio,2024-06-26,2026-02-11 11:45:41
3528,CUST-2176,Joseph Jackson,Home,Lamp,761.7,2.0,1523.4,Debit Card,San Jose,2023-04-09,2026-02-11 11:45:41
5058,CUST-4614,Karen Williams,Home,Table,283.99,3.0,851.97,Credit Card,Dallas,2024-12-01,2026-02-11 11:45:41
7090,CUST-8649,Thomas Gonzalez,Clothing,T-Shirt,94.94,9.0,854.46,Unknown,San Antonio,2024-03-20,2026-02-11 11:45:41
2992,CUST-3156,Patricia Garcia,Electronics,Smartphone,802.0,9.0,7218.0,Cash,Phoenix,2023-07-25,2026-02-11 11:45:41
13127,CUST-7119,James Anderson,Sports,Tennis Racket,179.8,1.0,179.8,Credit Card,Los Angeles,2024-02-21,2026-02-11 11:45:41
2267,CUST-9427,Michael Martinez,Clothing,T-Shirt,595.78,4.0,2383.12,PayPal,San Diego,2024-04-30,2026-02-11 11:45:41
1012,CUST-1310,Joseph Miller,Sports,Bike,987.79,6.0,5926.74,Credit Card,Chicago,2024-02-08,2026-02-11 11:45:41
12638,CUST-2573,David Martin,Clothing,Jacket,812.56,8.0,6500.48,Debit Card,Phoenix,2023-10-27,2026-02-11 11:45:41
3260,CUST-2742,Mary Williams,Home,Table,896.72,9.0,8070.4800000000005,Unknown,Los Angeles,2023-02-02,2026-02-11 11:45:41
7765,CUST-8268,Patricia Davis,Beauty,Shampoo,662.83,8.0,5302.64,Cash,San Antonio,2023-04-03,2026-02-11 11:45:41
4849,CUST-5831,Susan Taylor,Clothing,T-Shirt,765.88,7.0,5361.16,Credit Card,Philadelphia,2023-11-22,2026-02-11 11:45:41
7720,CUST-9654,Jennifer Rodriguez,Home,Lamp,985.67,1.0,985.67,Debit Card,San Antonio,2023-01-22,2026-02-11 11:45:41
4053,CUST-6314,James Taylor,Clothing,Jeans,825.04,1.0,825.04,Unknown,Philadelphia,2024-03-28,2026-02-11 11:45:41
13681,CUST-1488,Jessica Brown,Clothing,Jeans,941.81,1.0,941.81,Cash,New York,2023-05-25,2026-02-11 11:45:41
7463,CUST-8344,Barbara Davis,Electronics,Monitor,914.68,9.0,8232.119999999999,Credit Card,New York,2023-06-24,2026-02-11 11:45:41
3250,CUST-2302,Charles Thomas,Home,Lamp,635.1,5.0,3175.5,Credit Card,Phoenix,2023-09-26,2026-02-11 11:45:41
4912,CUST-3887,Thomas Williams,Electronics,Smartphone,558.45,1.0,558.45,Credit Card,New York,2024-12-12,2026-02-11 11:45:41
13522,CUST-5040,Michael Anderson,Home,Chair,250.94,2.0,501.88,Cash,Houston,2024-01-31,2026-02-11 11:45:41
14796,CUST-8903,Robert Martinez,Sports,Football,838.57,1.0,838.57,Cash,Philadelphia,2023-10-23,2026-02-11 11:45:41
5515,CUST-5354,Sarah Moore,Clothing,Jacket,494.47,2.0,988.94,Cash,Phoenix,2024-05-19,2026-02-11 11:45:41
7481,CUST-9778,Karen Brown,Home,Lamp,349.54,1.0,349.54,Cash,Los Angeles,2023-09-05,2026-02-11 11:45:41
12995,CUST-1009,Thomas Jones,Home,Sofa,389.67,1.0,389.67,Credit Card,San Antonio,2023-06-04,2026-02-11 11:45:41
2526,CUST-5020,John Rodriguez,Home,Table,285.97,7.0,2001.7900000000002,Debit Card,Chicago,2024-09-13,2026-02-11 11:45:41
2927,CUST-2615,Joseph Johnson,Clothing,Jeans,808.63,1.0,808.63,Cash,Los Angeles,2024-06-11,2026-02-11 11:45:41
3497,CUST-4700,Robert Rodriguez,Beauty,Perfume,864.37,5.0,4321.85,Credit Card,Houston,2023-05-04,2026-02-11 11:45:41
14718,CUST-7226,Elizabeth Jones,Electronics,Laptop,494.47,7.0,3461.29,Cash,Dallas,2024-11-26,2026-02-11 11:45:41
7422,CUST-5011,Richard Martinez,Electronics,Smartphone,693.17,6.0,4159.0199999999995,Cash,New York,2024-11-02,2026-02-11 11:45:41
3653,CUST-8962,Jennifer Davis,Electronics,Smartphone,829.28,3.0,2487.84,Credit Card,Phoenix,2024-10-01,2026-02-11 11:45:41
13484,CUST-8389,Michael Jackson,Beauty,Cream,102.79,1.0,102.79,Debit Card,San Diego,2024-06-11,2026-02-11 11:45:41
5711,CUST-3055,Elizabeth Taylor,Home,Lamp,177.06,4.0,708.24,PayPal,San Jose,2023-11-17,2026-02-11 11:45:41
8364,CUST-3582,Sarah Williams,Beauty,Shampoo,458.84,3.0,1376.52,Credit Card,San Diego,2024-12-20,2026-02-11 11:45:41
1065,CUST-1783,Karen Taylor,Beauty,Perfume,427.14,6.0,2562.84,Unknown,Houston,2024-12-30,2026-02-11 11:45:41
11344,CUST-5057,James Lopez,Beauty,Lipstick,872.9,8.0,6983.2,PayPal,Philadelphia,2023-08-06,2026-02-11 11:45:41
2976,CUST-1887,Richard Taylor,Electronics,Monitor,34.94,1.0,34.94,Debit Card,Houston,2024-06-23,2026-02-11 11:45:41
5027,CUST-1118,Susan Miller,Electronics,Smartphone,266.32,7.0,1864.24,PayPal,Philadelphia,2024-07-21,2026-02-11 11:45:41
8759,CUST-3726,Michael Wilson,Beauty,Cream,217.79,1.0,217.79,Debit Card,Philadelphia,2024-10-31,2026-02-11 11:45:41
10015,CUST-9161,Joseph Johnson,Clothing,Dress,508.18,6.0,3049.08,Cash,Dallas,2024-11-23,2026-02-11 11:45:41
777,CUST-9833,John Williams,Sports,Dumbbells,236.96,2.0,473.92,Cash,Chicago,2024-10-12,2026-02-11 11:45:41
12677,CUST-1161,John Taylor,Clothing,Sneakers,301.4,1.0,301.4,Cash,San Diego,2024-03-08,2026-02-11 11:45:41
7714,CUST-8332,Joseph Jones,Home,Lamp,452.8,3.0,1358.4,Cash,Houston,2023-09-17,2026-02-11 11:45:41
13268,CUST-8047,Susan Garcia,Clothing,Jacket,741.27,9.0,6671.43,Cash,Dallas,2023-06-08,2026-02-11 11:45:41
3344,CUST-5113,Patricia Martin,Beauty,Mascara,164.91,2.0,329.82,PayPal,Philadelphia,2024-08-10,2026-02-11 11:45:41
2315,CUST-9076,Michael Wilson,Home,Lamp,992.89,8.0,7943.12,PayPal,Philadelphia,2024-05-09,2026-02-11 11:45:41
2034,CUST-1772,William Moore,Sports,Football,972.29,3.0,2916.87,Debit Card,Chicago,2024-08-27,2026-02-11 11:45:41
5175,CUST-9380,Patricia Johnson,Sports,Tennis Racket,451.37,8.0,3610.96,Cash,San Diego,2024-09-06,2026-02-11 11:45:41
7837,CUST-6333,Charles Anderson,Beauty,Mascara,609.64,9.0,5486.76,PayPal,San Diego,2024-11-12,2026-02-11 11:45:41
14439,CUST-1895,David Gonzalez,Beauty,Mascara,658.68,2.0,1317.36,Debit Card,Houston,2023-10-06,2026-02-11 11:45:41
1074,CUST-8562,Jessica Smith,Home,Lamp,27.7,3.0,83.1,Credit Card,Los Angeles,2024-12-01,2026-02-11 11:45:41
10894,CUST-3112,Joseph Davis,Clothing,Jeans,367.18,1.0,367.18,Cash,Houston,2023-12-10,2026-02-11 11:45:41
16,CUST-3324,David Rodriguez,Electronics,Smartphone,191.57,3.0,574.71,Unknown,Houston,2024-10-06,2026-02-11 11:45:41
9100,CUST-9456,Linda Williams,Clothing,Dress,494.47,3.0,1483.41,Cash,Los Angeles,2024-05-10,2026-02-11 11:45:41
9582,CUST-1004,Elizabeth Garcia,Home,Rug,552.14,1.0,552.14,Debit Card,Dallas,2023-03-08,2026-02-11 11:45:41
9465,CUST-2677,Elizabeth Taylor,Clothing,Product Unknown,815.05,4.0,3260.2,Cash,Chicago,2023-10-03,2026-02-11 11:45:41
13073,CUST-8134,Thomas Anderson,Beauty,Shampoo,189.25,2.0,378.5,Credit Card,Dallas,2023-01-04,2026-02-11 11:45:41
3287,CUST-1612,Robert Miller,Electronics,Smartphone,393.95,5.0,1969.75,Debit Card,Houston,2023-07-09,2026-02-11 11:45:41
6903,CUST-3703,Karen Anderson,Clothing,T-Shirt,47.41,3.0,142.23,Credit Card,Houston,2024-05-20,2026-02-11 11:45:41
8354,CUST-3224,Joseph Martin,Clothing,Jacket,552.92,3.0,1658.7599999999998,PayPal,San Antonio,2024-02-19,2026-02-11 11:45:41
5312,CUST-1424,James Jones,Clothing,Jeans,494.47,2.0,988.94,Credit Card,Philadelphia,2023-05-16,2026-02-11 11:45:41
8540,CUST-6526,Charles Rodriguez,Home,Table,879.33,4.0,3517.32,Debit Card,San Jose,2023-01-15,2026-02-11 11:45:41
9224,CUST-1353,Joseph Brown,Clothing,Jacket,273.71,1.0,273.71,Cash,Los Angeles,2024-02-06,2026-02-11 11:45:41
4905,CUST-8364,John Thomas,Electronics,Headphones,926.8,5.0,4634.0,Cash,San Antonio,2024-04-12,2026-02-11 11:45:41
7180,CUST-1119,Susan Rodriguez,Electronics,Headphones,506.43,8.0,4051.44,PayPal,Los Angeles,2023-07-07,2026-02-11 11:45:41
1169,CUST-5022,Barbara Davis,Home,Sofa,16.32,1.0,16.32,Credit Card,Chicago,2023-05-12,2026-02-11 11:45:41
8596,CUST-5638,Thomas Miller,Electronics,Monitor,547.41,5.0,2737.0499999999997,Credit Card,Philadelphia,2023-03-19,2026-02-11 11:45:41
4747,CUST-3381,Karen Jackson,Beauty,Perfume,197.98,2.0,395.96,Unknown,Phoenix,2023-10-23,2026-02-11 11:45:41
7286,CUST-1375,James Jones,Sports,Product Unknown,509.03,5.0,2545.1499999999996,PayPal,San Jose,2023-11-07,2026-02-11 11:45:41
1919,CUST-7109,Richard Johnson,Beauty,Mascara,397.61,2.0,795.22,PayPal,Houston,2023-07-16,2026-02-11 11:45:41
14549,CUST-5627,Robert Anderson,Electronics,Tablet,571.0,3.0,1713.0,Credit Card,New York,2023-06-22,2026-02-11 11:45:41
3299,CUST-2291,Jennifer Anderson,Clothing,Product Unknown,381.71,5.0,1908.55,Debit Card,San Jose,2024-02-12,2026-02-11 11:45:41
10737,CUST-3803,Jessica Garcia,Sports,Product Unknown,778.39,4.0,3113.56,Debit Card,Chicago,2024-10-22,2026-02-11 11:45:41
13447,CUST-8898,Michael Miller,Sports,Dumbbells,494.47,9.0,4450.2300000000005,Credit Card,Dallas,2023-04-16,2026-02-11 11:45:41
588,CUST-7725,Richard Smith,Sports,Dumbbells,137.59,2.0,275.18,PayPal,Dallas,2023-10-19,2026-02-11 11:45:41
9871,CUST-9243,Barbara Moore,Beauty,Lipstick,293.2,1.0,293.2,Cash,San Antonio,2024-04-12,2026-02-11 11:45:41
12807,CUST-4817,John Thomas,Clothing,Jeans,244.71,4.0,978.84,Credit Card,Philadelphia,2023-04-24,2026-02-11 11:45:41
8543,CUST-5255,Patricia Davis,Sports,Product Unknown,806.22,2.0,1612.44,Unknown,Chicago,2024-05-17,2026-02-11 11:45:41
12446,CUST-2479,Thomas Gonzalez,Electronics,Headphones,16.03,5.0,80.15,Credit Card,San Jose,2024-03-12,2026-02-11 11:45:41
3741,CUST-1476,Joseph Jones,Clothing,Dress,905.32,3.0,2715.96,Unknown,San Diego,2023-03-27,2026-02-11 11:45:41
14982,CUST-8303,David Davis,Beauty,Perfume,350.66,5.0,1753.3000000000002,PayPal,San Jose,2024-02-25,2026-02-11 11:45:41
7288,CUST-4005,Richard Smith,Electronics,Headphones,290.67,1.0,290.67,Credit Card,San Diego,2024-08-21,2026-02-11 11:45:41
6544,CUST-7398,Mary Rodriguez,Sports,Dumbbells,275.91,6.0,1655.46,Cash,San Jose,2024-05-22,2026-02-11 11:45:41
4742,CUST-3992,David Jackson,Beauty,Shampoo,119.5,3.0,358.5,Cash,Los Angeles,2023-11-15,2026-02-11 11:45:41
10277,CUST-5115,Joseph Anderson,Sports,Football,627.5,9.0,5647.5,Debit Card,San Jose,2023-05-14,2026-02-11 11:45:41
7853,CUST-5278,Jessica Garcia,Clothing,Jacket,792.36,4.0,3169.44,Debit Card,Phoenix,2024-07-22,2026-02-11 11:45:41
3409,CUST-6158,Jessica Miller,Clothing,T-Shirt,249.08,8.0,1992.64,PayPal,San Jose,2023-07-16,2026-02-11 11:45:41
3739,CUST-2034,Charles Johnson,Electronics,Tablet,756.33,6.0,4537.9800000000005,Credit Card,Dallas,2023-07-12,2026-02-11 11:45:41
