Transaction_ID,Customer_ID,Customer_Name,Product_Category,Product_Name,Unit_Price,Quantity,Total_Amount,Payment_Method,City,Transaction_Date
13,CUST-8320,Joseph Jackson,Clothing,Jacket,834.12,3.0,2502.36,Credit Card,San Antonio,2023-07-05
9820,CUST-2627,Charles Thomas,Beauty,,359.47,3.0,1078.41,Cash,Los Angeles,2024-02-12
9914,CUST-9979,Mary Moore,Home,Table,610.35,-2.0,,Debit Card,New York,2024-04-02
4174,CUST-2914,Robert Martinez,Beauty,Cream,536.55,7.0,3755.8499999999995,Credit Card,Chicago,2024-10-14
14171,CUST-2284,Charles Brown,Clothing,Jeans,776.43,4.0,3105.72,PayPal,Los Angeles,2024-05-17
13326,CUST-3362,Thomas Miller,Home,Sofa,60.07,7.0,420.49,PayPal,San Jose,2023-10-26
10898,CUST-5121,Thomas Lopez,Clothing,T-Shirt,223.78,5.0,1118.9,Cash,Chicago,2024-01-12
5611,CUST-3454,Barbara Martin,Home,Rug,86.2,5.0,431.0,Debit Card,Houston,2024-05-08
9441,CUST-9307,Jennifer Miller,Sports,Bike,179.47,2.0,358.94,Cash,Chicago,2024-10-17
8568,CUST-4228,Susan Jones,Clothing,Jeans,900.91,,2702.73,PayPal,New York,2023-07-05
7993,CUST-7779,Susan Thomas,Clothing,Dress,281.27,,1687.62,PayPal,San Diego,2023-10-22
9035,CUST-9352,Barbara Lopez,Sports,Tennis Racket,459.73,7.0,3218.11,PayPal,Los Angeles,2023-11-04
154,CUST-3048,Charles Taylor,Home,,494.56,6.0,,Debit Card,San Antonio,2024-05-30
369,CUST-1825,Michael Williams,Clothing,Sneakers,203.83,1.0,203.83,,Houston,2023-12-12
8021,CUST-4964,David Williams,Electronics,Laptop,502.89,1.0,502.89,Credit Card,Dallas,2024-02-05
6029,CUST-9837,Mary Jackson,Home,Sofa,,9.0,6505.2,Credit Card,Houston,2023-10-04
7309,CUST-2554,Richard Brown,Clothing,Dress,791.4,5.0,3957.0,Debit Card,Houston,2023-01-12
13049,CUST-1734,John Jones,Home,Rug,981.52,3.0,2944.56,Credit Card,San Antonio,2024-05-12
2618,CUST-9013,Barbara Garcia,Home,Rug,277.69,7.0,19438.3,Debit Card,Dallas,2024-08-26
4690,CUST-5779,Robert Williams,Beauty,Lipstick,,7.0,6832.139999999999,Credit Card,San Antonio,2024-01-25
11332,CUST-3351,Michael Miller,Electronics,Monitor,148.88,9.0,,PayPal,San Jose,2023-12-02
11420,CUST-9170,Karen Wilson,Electronics,Tablet,534.95,2.0,1069.9,Credit Card,San Antonio,2023-10-07
10266,CUST-3904,Mary Wilson,Electronics,Laptop,51.55,5.0,257.75,,San Antonio,2024-02-09
5637,CUST-9906,Thomas Martin,Beauty,Mascara,591.92,-3.0,1775.7599999999998,PayPal,Los Angeles,2024-04-12
13325,CUST-7317,Barbara Lopez,Sports,Bike,662.54,1.0,662.54,Cash,Phoenix,2023-05-18
12431,CUST-3583,Jessica Moore,Beauty,Shampoo,986.11,9.0,8874.99,Credit Card,Dallas,2024-04-18
1649,CUST-6281,John Moore,Beauty,Mascara,784.21,9.0,7057.89,Credit Card,Los Angeles,2024-08-17
1899,CUST-5170,Jessica Rodriguez,Electronics,Laptop,361.83,5.0,1809.1499999999999,Credit Card,Dallas,2023-06-24
2566,CUST-6341,Linda Hernandez,Beauty,Mascara,302.34,7.0,2116.3799999999997,Debit Card,Phoenix,2023-12-04
9562,CUST-4731,Mary Moore,Home,Sofa,81.55,6.0,489.29999999999995,Cash,Los Angeles,2024-01-27
14686,CUST-3214,David Moore,Electronics,Tablet,,5.0,,Debit Card,Philadelphia,2023-02-07
2594,CUST-4841,Jessica Lopez,Beauty,Perfume,524.97,8.0,4199.76,Cash,San Diego,2024-03-11
6905,CUST-5285,Joseph Martinez,Beauty,Mascara,269.89,6.0,1619.34,,San Jose,2024-12-12
12057,CUST-7584,Elizabeth Anderson,Beauty,Cream,812.71,4.0,3250.84,Cash,New York,2023-06-14
14835,CUST-2397,Linda Johnson,Clothing,Dress,704.58,8.0,56366.4,Credit Card,Philadelphia,2024-03-01
765,CUST-7976,Joseph Jackson,Sports,Tennis Racket,43.2,2.0,86.4,Debit Card,Dallas,2023-01-26
2538,CUST-1105,Thomas Taylor,Clothing,T-Shirt,151.42,2.0,302.84,Debit Card,Phoenix,2024-07-14
9799,CUST-5028,Mary Miller,Electronics,Tablet,420.59,7.0,2944.1299999999997,PayPal,San Diego,2024-06-29
7427,CUST-5508,James Williams,Electronics,Laptop,109.61,3.0,328.83,,Philadelphia,2023-02-05
6257,CUST-3709,David Wilson,Sports,Yoga Mat,623.39,4.0,2493.56,Debit Card,San Diego,2024-06-23
13264,CUST-3246,Linda Jackson,Electronics,Laptop,719.72,3.0,2159.16,Credit Card,San Diego,2024-04-12
14052,CUST-2191,Robert Jackson,Clothing,,390.56,1.0,390.56,PayPal,Houston,2023-02-20
10630,CUST-6615,Richard Williams,Home,,529.44,8.0,4235.52,Debit Card,Houston,2023-06-01
8013,CUST-6338,Charles Davis,Beauty,,640.33,2.0,1280.66,Debit Card,San Jose,2024-05-05
4318,CUST-8983,David Lopez,Beauty,Cream,49.88,2.0,99.76,Cash,Dallas,2024-04-25
14924,CUST-3558,William Rodriguez,Clothing,Dress,539.76,3.0,1619.28,PayPal,New York,2023-01-22
1199,CUST-8976,Joseph Jackson,Home,Rug,752.16,1.0,752.16,Credit Card,Phoenix,2023-07-29
3091,CUST-9776,Patricia Wilson,Home,Lamp,455.75,7.0,,Cash,Houston,2024-05-06
10333,CUST-7769,Richard Davis,Home,Chair,98.11,4.0,392.44,Debit Card,Chicago,2024-04-16
10445,CUST-8550,John Jones,Beauty,Perfume,273.99,6.0,1643.94,PayPal,Houston,2024-07-25
10874,CUST-7817,Barbara Jackson,Sports,Yoga Mat,288.07,,288.07,Credit Card,Houston,2023-01-15
4530,CUST-1059,Robert Williams,Home,Lamp,188.98,,377.96,PayPal,Houston,2023-04-16
8251,CUST-6012,Mary Thomas,Home,Table,922.24,,8300.16,,San Antonio,2024-11-23
14883,CUST-5632,Thomas Smith,Beauty,Perfume,,5.0,2917.1499999999996,Cash,New York,2023-08-11
4722,CUST-5506,Jessica Taylor,Home,Table,64.19,,320.95,PayPal,Houston,2023-09-25
13878,CUST-7136,Karen Williams,Home,Lamp,352.51,3.0,1057.53,Credit Card,Los Angeles,2024-02-25
7844,CUST-1034,Sarah Martin,Sports,Tennis Racket,470.04,6.0,28202.4,Credit Card,San Antonio,2024-11-17
13645,CUST-3949,William Taylor,Clothing,T-Shirt,647.5,1.0,647.5,PayPal,Philadelphia,2023-11-16
11408,CUST-2428,Richard Martinez,Electronics,Headphones,585.3,6.0,,Cash,Chicago,2023-09-03
10733,CUST-8248,William Hernandez,Beauty,Shampoo,758.99,6.0,4553.9400000000005,Credit Card,San Jose,2024-01-25
7066,CUST-3969,Jessica Davis,Electronics,Laptop,604.95,3.0,1814.8500000000001,Cash,San Antonio,2024-08-31
12355,CUST-2401,William Gonzalez,Sports,Football,541.75,4.0,2167.0,,San Jose,2024-08-15
8410,CUST-9109,Patricia Gonzalez,Home,Sofa,386.16,5.0,1930.8000000000002,Credit Card,Dallas,2024-07-09
1608,CUST-3699,Richard Jones,Electronics,Smartphone,802.35,6.0,4814.1,PayPal,San Diego,2024-01-08
12861,CUST-7308,Charles Brown,Beauty,Cream,340.9,6.0,2045.3999999999999,Credit Card,San Antonio,2024-11-25
3302,CUST-1712,Richard Lopez,Clothing,Jacket,997.21,,7977.68,Credit Card,Philadelphia,2024-09-01
6271,CUST-6827,Robert Martin,Beauty,Shampoo,356.51,1.0,356.51,Cash,Dallas,2023-07-18
13530,CUST-5004,William Jackson,Sports,Yoga Mat,92.39,9.0,831.51,PayPal,Philadelphia,2023-11-23
10570,CUST-9090,Mary Thomas,Clothing,T-Shirt,594.4,3.0,1783.1999999999998,Debit Card,San Diego,2024-05-27
1225,CUST-9132,Linda Anderson,Clothing,,425.53,1.0,4255.299999999999,PayPal,Phoenix,2024-12-14
8821,CUST-6452,Karen Williams,Sports,Bike,93.04,6.0,558.24,Cash,Dallas,2023-06-02
2888,CUST-9245,Linda Martin,Electronics,,415.32,4.0,16612.8,Debit Card,San Antonio,2024-09-10
4207,CUST-4886,Richard Martinez,Home,,589.71,3.0,1769.13,Cash,Houston,2023-03-02
4973,CUST-3877,Charles Martinez,Beauty,Mascara,529.8,3.0,,Credit Card,Houston,2024-11-19
1657,CUST-8493,John Martinez,Clothing,Dress,558.26,9.0,50243.4,PayPal,Chicago,2023-11-07
14183,CUST-5554,Thomas Moore,Home,Chair,876.44,6.0,,PayPal,San Jose,2024-05-07
11888,CUST-7336,Susan Jackson,Home,Table,304.9,5.0,1524.5,Cash,Philadelphia,2023-12-13
6141,CUST-4342,Charles Martinez,Sports,Football,471.71,2.0,,Cash,San Jose,2023-10-04
5280,CUST-6323,Jennifer Gonzalez,Beauty,Mascara,349.6,1.0,349.6,Credit Card,Philadelphia,2024-05-02
10719,CUST-9798,Charles Hernandez,Sports,,21.04,2.0,42.08,PayPal,Dallas,2024-03-04
3371,CUST-1104,Patricia Moore,Sports,Dumbbells,226.53,9.0,2038.77,Credit Card,Philadelphia,2024-01-31
9031,CUST-6227,John Taylor,Home,,354.75,8.0,2838.0,Cash,San Diego,2023-02-11
7531,CUST-5759,David Moore,Sports,Yoga Mat,93.8,9.0,844.1999999999999,Credit Card,Dallas,2024-11-26
12009,CUST-9745,John Thomas,Home,Lamp,454.47,,2726.82,Credit Card,Houston,2024-02-11
8601,CUST-5754,Barbara Martin,Home,Table,424.18,5.0,2120.9,Cash,Chicago,2024-06-14
7266,CUST-8795,David Wilson,Sports,Yoga Mat,88.46,9.0,796.14,Debit Card,Dallas,2024-04-16
5961,CUST-9513,Karen Rodriguez,Sports,Football,406.35,5.0,2031.75,Cash,Houston,2023-11-14
317,CUST-2640,David Gonzalez,Sports,Tennis Racket,414.86,8.0,,Cash,San Jose,2023-04-18
3989,CUST-7494,Jennifer Miller,Electronics,Smartphone,344.08,1.0,344.08,Credit Card,San Diego,2024-03-31
14801,CUST-5676,Elizabeth Smith,Beauty,Cream,965.8,2.0,1931.6,Debit Card,Houston,2023-02-09
11366,CUST-2248,James Lopez,Beauty,Cream,731.72,2.0,,PayPal,Chicago,2024-03-24
1554,CUST-8327,Charles Rodriguez,Electronics,Tablet,885.36,6.0,5312.16,,Philadelphia,2023-08-01
5916,CUST-4957,Jessica Davis,Clothing,T-Shirt,93.37,4.0,373.48,Debit Card,Dallas,2023-12-29
7936,CUST-5378,Charles Martinez,Sports,Bike,130.67,1.0,130.67,Debit Card,Chicago,2024-09-10
9470,CUST-5534,Michael Rodriguez,Clothing,Jacket,366.54,1.0,366.54,,Philadelphia,2023-05-17
3013,CUST-6145,Michael Davis,Sports,Bike,313.71,2.0,627.42,Credit Card,Chicago,2023-04-18
628,CUST-8802,Linda Hernandez,Beauty,Perfume,750.0,6.0,4500.0,PayPal,Dallas,2024-11-28
1467,CUST-3388,Jessica Brown,Clothing,Dress,977.4,8.0,7819.2,,San Jose,2023-04-11
2326,CUST-5971,Susan Gonzalez,Sports,Tennis Racket,,1.0,,Credit Card,San Antonio,2024-10-10
13227,CUST-1296,Mary Wilson,Beauty,Perfume,417.74,5.0,2088.7,,Phoenix,2023-12-11
12223,CUST-1795,Susan Gonzalez,Beauty,Lipstick,203.88,3.0,611.64,Debit Card,New York,2023-05-23
6861,CUST-1671,Charles Smith,Clothing,Dress,81.19,9.0,730.71,PayPal,Houston,2023-10-27
6220,CUST-8155,Elizabeth Gonzalez,Home,Chair,159.9,3.0,4797.0,Credit Card,San Jose,2023-03-31
7290,CUST-1519,Richard Johnson,Sports,Bike,844.04,1.0,844.04,Cash,San Diego,2024-03-05
14656,CUST-7501,John Brown,Home,Chair,837.75,1.0,837.75,Cash,San Diego,2023-02-10
6309,CUST-4895,Barbara Smith,Sports,Dumbbells,,9.0,4776.210000000001,PayPal,Phoenix,2023-09-20
3214,CUST-1943,Elizabeth Hernandez,Clothing,Dress,697.01,8.0,5576.08,Credit Card,Chicago,2024-11-28
14103,CUST-8738,Jennifer Gonzalez,Beauty,Shampoo,297.51,4.0,1190.04,Cash,Houston,2024-02-22
1926,CUST-6933,Robert Johnson,Clothing,T-Shirt,,6.0,612.36,Credit Card,Dallas,2024-02-10
12398,CUST-5786,William Jones,Sports,Yoga Mat,164.7,3.0,494.09999999999997,Cash,New York,2023-05-18
5619,CUST-8291,Elizabeth Moore,Electronics,Laptop,555.06,2.0,1110.12,Cash,Los Angeles,2024-05-22
5161,CUST-6996,William Johnson,Home,Chair,620.46,9.0,5584.14,PayPal,Phoenix,2024-04-15
890,CUST-6376,James Lopez,Sports,Football,250.74,6.0,1504.44,PayPal,Philadelphia,2024-12-18
6736,CUST-4774,Patricia Johnson,Clothing,T-Shirt,567.53,5.0,2837.6499999999996,Cash,Philadelphia,2023-10-23
2161,CUST-4204,Karen Brown,Clothing,Sneakers,654.64,1.0,654.64,Debit Card,Houston,2024-09-13
1394,CUST-6907,Susan Gonzalez,Home,Chair,524.58,8.0,,Credit Card,Philadelphia,2023-03-08
6322,CUST-4630,Joseph Davis,Home,Table,,2.0,1028.82,Credit Card,Chicago,2024-01-29
8481,CUST-6323,Richard Rodriguez,Beauty,Perfume,12.99,8.0,103.92,Cash,San Diego,2023-04-08
402,CUST-7381,Elizabeth Thomas,Electronics,Laptop,903.53,5.0,45176.5,Credit Card,Dallas,2024-03-24
10436,CUST-3722,Elizabeth Williams,Home,Rug,369.56,5.0,,Credit Card,Philadelphia,2024-11-11
14374,CUST-8982,David Hernandez,Beauty,,527.95,,3167.7000000000003,PayPal,San Diego,2023-07-04
5875,CUST-6188,Charles Smith,Home,Table,421.47,8.0,3371.76,PayPal,Phoenix,2024-02-16
10524,CUST-1789,Patricia Wilson,Beauty,Lipstick,437.95,1.0,437.95,PayPal,Los Angeles,2024-06-30
4523,CUST-8688,Patricia Rodriguez,Electronics,Headphones,891.75,6.0,53505.0,Credit Card,Los Angeles,2023-11-28
7828,CUST-6353,Patricia Williams,Beauty,Shampoo,342.59,4.0,1370.36,PayPal,Phoenix,2023-09-05
12898,CUST-7611,David Hernandez,Beauty,Shampoo,875.26,4.0,3501.04,Credit Card,Los Angeles,2024-11-17
9539,CUST-9138,Joseph Moore,Beauty,Perfume,43.45,7.0,304.15000000000003,Debit Card,San Jose,2023-12-09
9273,CUST-5003,Joseph Rodriguez,Clothing,Dress,667.07,5.0,3335.3500000000004,Credit Card,San Diego,2023-03-28
8108,CUST-6172,Charles Lopez,Clothing,Sneakers,499.88,9.0,4498.92,PayPal,Los Angeles,2023-05-01
5847,CUST-7830,Linda Williams,Electronics,Laptop,219.39,8.0,1755.12,Cash,Dallas,2023-09-29
8439,CUST-6316,Karen Jackson,Home,Rug,644.3,6.0,38658.0,Cash,San Antonio,2024-02-27
13040,CUST-3066,William Gonzalez,Home,Rug,829.4,6.0,4976.4,Debit Card,San Diego,2024-12-28
12932,CUST-3891,David Martinez,Home,Lamp,819.31,6.0,,Credit Card,San Jose,2024-12-10
14296,CUST-2059,James Jones,Electronics,Monitor,758.32,1.0,758.32,Cash,Dallas,2024-02-16
8675,CUST-9898,Richard Williams,Electronics,,69.47,7.0,486.28999999999996,,San Diego,2024-07-21
6362,CUST-7122,Patricia Williams,Electronics,Headphones,471.07,3.0,1413.21,Debit Card,Dallas,2023-07-24
7564,CUST-2924,Jessica Moore,Beauty,Shampoo,723.41,3.0,2170.23,PayPal,Phoenix,2023-07-29
833,CUST-3911,Jessica Miller,Electronics,Tablet,149.45,3.0,448.34999999999997,Cash,New York,2024-11-09
14343,CUST-5513,Linda Davis,Clothing,Jacket,151.73,-2.0,303.46,Debit Card,Chicago,2024-10-01
11736,CUST-6780,Mary Martin,Clothing,Sneakers,711.49,1.0,,Credit Card,San Diego,2024-11-14
11891,CUST-5405,William Martin,Beauty,Shampoo,677.93,5.0,3389.6499999999996,Debit Card,New York,2024-02-13
4525,CUST-9969,Jessica Garcia,Beauty,Mascara,812.06,7.0,,Cash,Los Angeles,2023-10-31
9386,CUST-8664,David Jackson,Home,Table,,6.0,5266.9800000000005,PayPal,Philadelphia,2024-02-22
10637,CUST-5213,Mary Williams,Clothing,Sneakers,449.51,9.0,4045.59,Debit Card,Philadelphia,2023-11-29
14453,CUST-6720,Elizabeth Hernandez,Sports,Bike,478.48,6.0,2870.88,Debit Card,Los Angeles,2024-08-18
8565,CUST-2996,James Hernandez,Clothing,T-Shirt,490.43,2.0,980.86,PayPal,Dallas,2023-08-21
2348,CUST-8615,Mary Smith,Electronics,Monitor,368.3,2.0,736.6,Cash,New York,2024-06-04
11629,CUST-6326,Jennifer Garcia,Home,Lamp,349.46,1.0,349.46,Debit Card,Chicago,2024-05-30
7558,CUST-9079,David Moore,Sports,Bike,512.82,8.0,4102.56,,Los Angeles,2024-12-14
6770,CUST-4106,James Miller,Clothing,T-Shirt,334.97,8.0,2679.76,Cash,San Jose,2023-06-26
12512,CUST-9054,Linda Johnson,Home,Chair,989.67,4.0,3958.68,Debit Card,Dallas,2023-12-08
1481,CUST-2447,James Martin,Sports,Football,819.66,3.0,2458.98,,Houston,2024-08-24
14852,CUST-7735,Sarah Miller,Sports,Tennis Racket,732.58,7.0,5128.06,PayPal,Phoenix,2023-09-14
9043,CUST-9169,Michael Miller,Beauty,,976.31,6.0,5857.86,Credit Card,Los Angeles,2023-01-25
2061,CUST-7387,Jennifer Thomas,Clothing,T-Shirt,71.65,1.0,71.65,Credit Card,San Jose,2023-01-03
4087,CUST-7584,Charles Garcia,Sports,Yoga Mat,139.66,3.0,418.98,Credit Card,San Jose,2023-06-11
14858,CUST-6988,Elizabeth Jones,Beauty,Mascara,686.62,7.0,4806.34,Cash,New York,2024-03-14
6869,CUST-9607,Robert Thomas,Home,Lamp,582.29,8.0,4658.32,Debit Card,Philadelphia,2023-06-09
6411,CUST-9554,Linda Wilson,Clothing,T-Shirt,57.3,4.0,229.2,PayPal,Phoenix,2023-07-07
7037,CUST-1209,Linda Martin,Electronics,Tablet,272.32,8.0,2178.56,PayPal,New York,2023-05-06
8232,CUST-6647,John Martinez,Electronics,Smartphone,457.35,8.0,3658.8,PayPal,Houston,2023-09-29
7110,CUST-2029,Barbara Johnson,Sports,Dumbbells,421.75,3.0,1265.25,Cash,San Diego,2024-02-02
7246,CUST-1879,Charles Hernandez,Electronics,Monitor,56.59,7.0,396.13,Credit Card,San Diego,2024-06-04
4110,CUST-4607,Joseph Wilson,Beauty,Mascara,581.11,2.0,1162.22,Debit Card,Dallas,2023-07-04
8166,CUST-2206,Joseph Jackson,Beauty,Shampoo,369.56,1.0,369.56,Credit Card,San Antonio,2023-08-23
14896,CUST-6118,David Hernandez,Beauty,Cream,77.91,2.0,155.82,Credit Card,Chicago,2024-11-20
3270,CUST-4189,Elizabeth Wilson,Sports,Tennis Racket,691.75,6.0,4150.5,PayPal,San Diego,2023-12-23
8225,CUST-4216,Linda Jackson,Electronics,Laptop,356.4,7.0,2494.7999999999997,Credit Card,San Diego,2024-05-31
11398,CUST-2422,Barbara Moore,Clothing,Jacket,691.1,3.0,2073.3,Debit Card,New York,2023-01-02
6807,CUST-4720,Patricia Lopez,Electronics,Smartphone,742.08,6.0,4452.4800000000005,Cash,Philadelphia,2024-06-09
11759,CUST-3852,David Jackson,Home,Lamp,910.62,7.0,6374.34,Credit Card,Dallas,2024-10-05
10275,CUST-4106,Karen Thomas,Home,Table,923.01,4.0,3692.04,Debit Card,Philadelphia,2024-05-08
4554,CUST-7570,Jennifer Hernandez,Beauty,Shampoo,887.31,7.0,,PayPal,Philadelphia,2024-07-07
10694,CUST-3687,Barbara Lopez,Electronics,Laptop,201.08,5.0,1005.4000000000001,Debit Card,Phoenix,2023-01-06
7075,CUST-6961,Linda Lopez,Sports,Tennis Racket,508.65,5.0,25432.5,PayPal,Houston,2023-12-13
8444,CUST-5466,David Davis,Electronics,Laptop,422.05,7.0,2954.35,Credit Card,San Diego,2023-06-27
3370,CUST-7697,Thomas Johnson,Beauty,Cream,697.69,9.0,6279.210000000001,PayPal,San Antonio,2023-07-13
8717,CUST-2229,Robert Brown,Beauty,Mascara,530.18,6.0,3181.08,PayPal,San Antonio,2024-08-23
2571,CUST-9846,Richard Davis,Beauty,Cream,411.05,6.0,2466.3,Debit Card,Houston,2024-07-12
5759,CUST-5548,Richard Hernandez,Home,Rug,443.39,7.0,3103.73,PayPal,Houston,2023-12-02
14063,CUST-4070,Linda Hernandez,Sports,Dumbbells,519.18,1.0,519.18,Cash,Philadelphia,2024-12-28
13543,CUST-8769,Robert Miller,Home,Table,,6.0,372.9,,Dallas,2023-09-21
3286,CUST-5092,Jennifer Thomas,Beauty,Perfume,84.94,2.0,,,San Jose,2023-04-18
4649,CUST-1193,Richard Brown,Home,Lamp,874.31,4.0,3497.24,Cash,San Jose,2023-06-24
961,CUST-1305,Elizabeth Garcia,Home,Chair,,6.0,551.8199999999999,PayPal,Phoenix,2023-12-11
4953,CUST-2309,Barbara Taylor,Home,Sofa,407.86,5.0,2039.3000000000002,Cash,Houston,2023-06-14
1271,CUST-1273,Karen Johnson,Sports,Football,698.03,7.0,4886.21,Credit Card,Phoenix,2023-10-29
1230,CUST-5558,James Davis,Sports,Football,415.24,2.0,830.48,PayPal,Los Angeles,2024-05-26
1615,CUST-5021,Karen Anderson,Electronics,,339.67,8.0,2717.36,Cash,San Diego,2024-06-09
465,CUST-2675,Susan Thomas,Sports,Yoga Mat,962.55,6.0,5775.299999999999,Credit Card,New York,2024-02-14
8026,CUST-8449,Michael Rodriguez,Home,Chair,412.02,1.0,412.02,Debit Card,New York,2023-03-18
9853,CUST-8030,Thomas Jones,Electronics,Headphones,65.18,7.0,456.26000000000005,Cash,Chicago,2023-09-19
10112,CUST-5434,Charles Davis,Electronics,Headphones,45.39,7.0,317.73,Cash,Dallas,2024-03-10
13180,CUST-2834,William Johnson,Clothing,Sneakers,475.84,9.0,4282.5599999999995,,Dallas,2024-05-11
1653,CUST-9240,John Taylor,Beauty,Lipstick,270.48,9.0,2434.32,PayPal,Philadelphia,2023-01-07
3143,CUST-4349,Robert Anderson,Clothing,Jeans,588.6,9.0,5297.400000000001,Debit Card,Phoenix,2023-09-24
3122,CUST-4453,Michael Smith,Beauty,Shampoo,255.08,,1275.4,Credit Card,San Diego,2024-05-02
10811,CUST-2768,Charles Wilson,Clothing,Jeans,647.92,5.0,3239.6,,Los Angeles,2023-09-09
9533,CUST-5118,Elizabeth Jones,Electronics,Laptop,369.5,5.0,1847.5,Credit Card,Chicago,2024-04-09
6595,CUST-1734,Susan Moore,Electronics,,751.51,3.0,2254.5299999999997,,Houston,2023-02-02
13172,CUST-5115,Jessica Johnson,Clothing,Jacket,439.89,3.0,1319.67,Cash,San Antonio,2024-09-30
11732,CUST-6706,Charles Martin,Clothing,Dress,216.75,9.0,,PayPal,Los Angeles,2024-03-02
279,CUST-4490,William Taylor,Home,Sofa,704.95,5.0,3524.75,PayPal,Chicago,2024-06-04
12396,CUST-6140,Patricia Rodriguez,Sports,Dumbbells,366.52,6.0,2199.12,Credit Card,Dallas,2024-08-31
10288,CUST-3414,Karen Gonzalez,Home,Rug,107.67,7.0,753.69,Cash,San Jose,2024-07-16
14119,CUST-9261,James Wilson,Home,Lamp,986.1,1.0,,PayPal,Houston,2023-02-16
234,CUST-2366,David Brown,Electronics,Smartphone,497.59,8.0,3980.72,Debit Card,San Antonio,2024-10-07
440,CUST-1762,Mary Garcia,Sports,,90.54,3.0,271.62,Cash,San Jose,2023-03-26
692,CUST-6936,Susan Moore,Sports,Dumbbells,431.18,9.0,3880.62,Debit Card,Los Angeles,2023-05-29
10680,CUST-3915,James Martinez,Beauty,,292.43,3.0,877.29,PayPal,Dallas,2023-05-03
4272,CUST-1418,Patricia Moore,Sports,,955.02,9.0,8595.18,PayPal,New York,2024-11-19
6518,CUST-7526,Thomas Garcia,Clothing,Sneakers,729.89,6.0,4379.34,Credit Card,San Diego,2024-04-04
14443,CUST-6333,Karen Martinez,Sports,Bike,154.11,7.0,1078.77,Credit Card,New York,2024-05-31
10407,CUST-7496,Sarah Miller,Home,Table,276.58,7.0,1936.06,,San Diego,2023-04-29
12895,CUST-9677,Thomas Martin,Beauty,Lipstick,381.29,,1906.45,Debit Card,Houston,2024-10-12
10738,CUST-1668,James Johnson,Home,Sofa,491.55,2.0,983.1,PayPal,Los Angeles,2024-01-12
1582,CUST-2523,Joseph Smith,Clothing,Jeans,397.0,1.0,397.0,Debit Card,San Jose,2023-02-12
11245,CUST-3808,James Davis,Electronics,Tablet,195.3,3.0,,Credit Card,San Diego,2024-02-11
4009,CUST-8141,William Martinez,Beauty,Perfume,682.9,9.0,6146.099999999999,Debit Card,San Jose,2024-11-24
13964,CUST-8944,John Lopez,Clothing,Sneakers,44.63,3.0,133.89000000000001,PayPal,Dallas,2024-05-15
2252,CUST-7520,Mary Lopez,Sports,Yoga Mat,910.53,2.0,1821.06,Credit Card,Los Angeles,2023-02-19
10886,CUST-8370,Sarah Jackson,Sports,Football,697.6,6.0,4185.6,PayPal,Phoenix,2023-01-21
4196,CUST-2718,Jennifer Williams,Sports,Football,194.77,,389.54,Debit Card,Dallas,2023-11-05
8204,CUST-7728,Robert Hernandez,Clothing,Jacket,-383.48,2.0,766.96,Debit Card,Phoenix,2023-04-19
6954,CUST-6028,Susan Jones,Clothing,Jeans,17.03,2.0,34.06,Debit Card,Philadelphia,2023-11-30
2521,CUST-6510,Mary Garcia,Electronics,Laptop,695.61,6.0,4173.66,PayPal,Philadelphia,2024-07-24
11461,CUST-6983,Barbara Moore,Home,Lamp,245.32,5.0,1226.6,,San Antonio,2023-03-14
5842,CUST-8985,Thomas Lopez,Beauty,Cream,152.87,7.0,1070.0900000000001,Credit Card,San Antonio,2023-12-29
490,CUST-7183,Elizabeth Taylor,Sports,Yoga Mat,891.36,6.0,5348.16,Credit Card,Phoenix,2024-12-07
4164,CUST-2152,Susan Wilson,Sports,Yoga Mat,386.18,2.0,772.36,Credit Card,San Jose,2023-07-03
9851,CUST-9218,Elizabeth Smith,Electronics,Monitor,,5.0,3247.45,Credit Card,Dallas,2024-10-26
3272,CUST-2634,Charles Smith,Clothing,Sneakers,19.88,9.0,178.92,Credit Card,Dallas,2024-03-19
9202,CUST-1969,Thomas Jackson,Beauty,Lipstick,448.51,9.0,4036.59,Credit Card,Philadelphia,2024-08-01
4483,CUST-9970,Mary Garcia,Clothing,T-Shirt,557.94,6.0,3347.6400000000003,Debit Card,Chicago,2024-05-18
12042,CUST-1910,Patricia Jackson,Electronics,Monitor,,,2548.98,Credit Card,San Antonio,2024-11-13
5134,CUST-2394,John Brown,Clothing,Sneakers,25.87,6.0,155.22,,San Jose,2023-07-16
12816,CUST-4368,Elizabeth Moore,Sports,Tennis Racket,110.14,3.0,330.42,Credit Card,Houston,2024-10-31
4476,CUST-5687,Elizabeth Garcia,Sports,Tennis Racket,488.96,2.0,977.92,Debit Card,Los Angeles,2024-07-30
4882,CUST-2946,Karen Brown,Electronics,Smartphone,474.35,7.0,3320.4500000000003,Debit Card,Phoenix,2024-01-15
5098,CUST-5563,Sarah Gonzalez,Home,Sofa,,4.0,1079.12,PayPal,San Jose,2023-09-07
6669,CUST-3476,Linda Lopez,Clothing,T-Shirt,160.46,7.0,1123.22,Credit Card,New York,2024-10-27
5800,CUST-6580,Charles Martin,Electronics,Headphones,172.09,6.0,1032.54,PayPal,San Jose,2024-12-22
7880,CUST-5096,Mary Rodriguez,Sports,Bike,54.32,5.0,271.6,PayPal,San Jose,2024-11-02
4961,CUST-2245,Joseph Jones,Sports,Bike,550.24,9.0,4952.16,Credit Card,Houston,2023-09-30
